;10;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400
H@10;17.13270142;19.28909953;20.55687204;21.1492891;21.87203791;22.57109005;23.42417062;23.89810427;25.27251185;25.68720379;25.95971564;26.6943128;27.41706161;28.73222749;29.3957346;30.43838863;31.23222749;31.78909953;32.33412322;33.32938389;34.02843602;34.53791469;35.35545024;36.29146919;36.492891;38.2464455;38.61374408;38.95734597;40.46208531;41.3507109;42.08530806;42.54739336;43.34123223;43.55450237;44.92890995;45.36729858;45.61611374;46.43364929;46.88388626;46.90758294
H@10_h;9.289099526;11.37440758;11.61137441;11.72985782;12.55924171;13.36492891;13.88625592;14.88151659;15.26066351;14.83412322;14.97630332;15.47393365;16.30331754;17.55924171;17.58293839;19.09952607;19.21800948;19.85781991;19.85781991;20.5450237;21.23222749;22.01421801;22.36966825;23.41232227;23.95734597;25.18957346;24.83412322;25.28436019;26.51658768;27.20379147;27.93838863;27.53554502;28.95734597;29.12322275;30.45023697;31.11374408;31.06635071;31.77725118;32.25118483;32.22748815
H@10_t;24.97630332;27.20379147;29.50236967;30.56872038;31.18483412;31.77725118;32.96208531;32.91469194;35.28436019;36.54028436;36.94312796;37.91469194;38.53080569;39.90521327;41.20853081;41.77725118;43.2464455;43.72037915;44.81042654;46.11374408;46.82464455;47.06161137;48.34123223;49.17061611;49.02843602;51.30331754;52.39336493;52.63033175;54.40758294;55.49763033;56.23222749;57.55924171;57.72511848;57.98578199;59.40758294;59.62085308;60.16587678;61.09004739;61.51658768;61.58767773
CWA_Sem@1;96.86018957;97.96208531;98.12796209;97.65402844;97.12085308;96.45734597;96.07819905;95.56872038;95.10663507;94.54976303;93.86255924;93.31753555;92.91469194;92.59478673;92.01421801;91.36255924;91.20853081;90.87677725;90.33175355;90.31990521;89.68009479;89.92890995;89.68009479;89.43127962;89.28909953;89.04028436;88.86255924;88.90995261;88.76777251;88.48341232;88.72037915;89.09952607;88.98104265;88.75592417;88.74407583;88.3056872;88.11611374;88.38862559;88.61374408;88.36492891
CWA_Sem@1_h;95.59241706;97.18009479;97.77251185;97.74881517;97.36966825;96.44549763;96.25592417;95.30805687;95.04739336;94.78672986;93.69668246;92.8436019;92.27488152;91.68246445;90.68720379;89.57345972;89.33649289;88.62559242;87.72511848;87.72511848;86.8957346;87.7014218;86.94312796;86.61137441;86.25592417;85.78199052;85.30805687;84.88151659;84.85781991;84.43127962;84.81042654;85.63981043;85.45023697;85.09478673;84.90521327;84.12322275;84.02843602;84.62085308;84.92890995;84.73933649
CWA_Sem@1_t;98.12796209;98.74407583;98.48341232;97.55924171;96.87203791;96.46919431;95.90047393;95.82938389;95.16587678;94.31279621;94.02843602;93.79146919;93.55450237;93.507109;93.34123223;93.15165877;93.08056872;93.12796209;92.93838863;92.91469194;92.46445498;92.1563981;92.41706161;92.25118483;92.32227488;92.2985782;92.41706161;92.93838863;92.67772512;92.53554502;92.63033175;92.55924171;92.51184834;92.41706161;92.58293839;92.48815166;92.20379147;92.1563981;92.2985782;91.99052133
CWA_Sem@3;97.80410742;98.5821485;98.91390205;98.5150079;98.3135861;98.08846761;97.81595577;97.61848341;97.45260664;97.25908373;96.99842022;96.69036335;96.51658768;96.31121643;96.03870458;95.77409163;95.71090047;95.28830964;95.11058452;95.07503949;94.73933649;94.80252765;94.93680885;94.69984202;94.47077409;94.34834123;94.30489731;94.43917852;94.41943128;94.09557662;94.29304897;94.37203791;94.13112164;94.26935229;94.1943128;94.05608215;93.97709321;94.25750395;94.11532385;94.00868878
CWA_Sem@3_h;97.31437599;98.34913112;98.90205371;98.67298578;98.52290679;98.36492891;98.15165877;97.81200632;97.7014218;97.54344392;97.21169036;96.65876777;96.34281201;95.97946288;95.52132701;95.03949447;94.89731438;94.23380727;93.83096367;93.7835703;93.20695103;93.44391785;93.53870458;93.17535545;92.74091627;92.65402844;92.59083728;92.59083728;92.49605055;92.00631912;92.35387046;92.48025276;92.164297;92.33807267;92.19589258;91.95892575;92.04581359;92.63823065;92.31437599;92.17219589
CWA_Sem@3_t;98.29383886;98.81516588;98.92575039;98.35703002;98.1042654;97.81200632;97.48025276;97.42496051;97.20379147;96.97472354;96.78515008;96.72195893;96.69036335;96.64296998;96.55608215;96.50868878;96.52448657;96.34281201;96.39020537;96.36650869;96.27172196;96.16113744;96.33491311;96.22432859;96.20063191;96.04265403;96.01895735;96.28751975;96.34281201;96.18483412;96.23222749;96.26382306;96.09794629;96.20063191;96.19273302;96.15323855;95.90837283;95.87677725;95.91627172;95.84518167
CWA_Sem@5;98.10189573;98.85781991;99.06398104;98.79383886;98.66113744;98.47867299;98.29146919;98.22748815;98.07109005;97.98104265;97.71800948;97.39336493;97.36729858;97.16587678;97.01658768;96.81279621;96.94312796;96.54976303;96.43127962;96.25592417;96.09004739;96.09478673;96.12559242;96.04976303;95.92654028;95.82701422;95.89099526;95.81042654;95.78436019;95.58530806;95.6563981;95.75592417;95.57109005;95.64218009;95.55687204;95.54739336;95.50473934;95.60663507;95.54739336;95.43601896
CWA_Sem@5_h;97.93364929;98.88151659;99.18009479;99.00947867;98.93364929;98.73459716;98.63033175;98.51658768;98.39810427;98.27962085;97.88625592;97.36492891;97.27962085;96.89099526;96.66824645;96.31279621;96.53080569;95.86255924;95.61611374;95.26066351;95;95.09952607;95.07109005;95.06635071;94.79620853;94.69668246;94.82938389;94.57345972;94.46445498;94.10900474;94.22274882;94.49763033;94.10900474;94.26066351;94.10900474;94.11848341;94.1563981;94.39810427;94.32701422;94.10900474
CWA_Sem@5_t;98.27014218;98.83412322;98.9478673;98.57819905;98.38862559;98.22274882;97.95260664;97.93838863;97.74407583;97.68246445;97.54976303;97.42180095;97.4549763;97.44075829;97.36492891;97.31279621;97.35545024;97.23696682;97.2464455;97.25118483;97.18009479;97.09004739;97.18009479;97.03317536;97.05687204;96.95734597;96.95260664;97.04739336;97.1042654;97.06161137;97.09004739;97.01421801;97.03317536;97.02369668;97.00473934;96.97630332;96.85308057;96.81516588;96.76777251;96.76303318
CWA_Sem@10;98.41943128;99.03554502;99.16350711;99.00947867;98.95260664;98.84123223;98.70971564;98.69549763;98.59478673;98.45023697;98.3471564;98.17417062;98.15047393;97.9964455;97.92417062;97.83056872;97.75947867;97.60189573;97.52488152;97.36492891;97.23341232;97.17417062;97.257109;97.16943128;97.14810427;97.08175355;97.02369668;97.05094787;97.02132701;96.92890995;96.82345972;96.88507109;96.81753555;96.78791469;96.72274882;96.73578199;96.81042654;96.74526066;96.62085308;96.62203791
CWA_Sem@10_h;98.54739336;99.24170616;99.39336493;99.28909953;99.27488152;99.12796209;99.08056872;99.01895735;98.91469194;98.69905213;98.55450237;98.27014218;98.2014218;97.90521327;97.79383886;97.65165877;97.54028436;97.2535545;97.07819905;96.77725118;96.62085308;96.59241706;96.69905213;96.57819905;96.54265403;96.45023697;96.3957346;96.39810427;96.34597156;96.13033175;95.88388626;96.09952607;95.94075829;95.89336493;95.76066351;95.82464455;96.07582938;95.992891;95.73222749;95.69905213
CWA_Sem@10_t;98.29146919;98.82938389;98.93364929;98.72985782;98.63033175;98.55450237;98.33886256;98.37203791;98.27488152;98.2014218;98.13981043;98.07819905;98.09952607;98.08767773;98.05450237;98.00947867;97.97867299;97.95023697;97.97156398;97.95260664;97.84597156;97.75592417;97.81516588;97.76066351;97.7535545;97.71327014;97.65165877;97.70379147;97.69668246;97.72748815;97.76303318;97.67061611;97.6943128;97.68246445;97.68483412;97.64691943;97.5450237;97.49763033;97.50947867;97.5450237
WUP_Sem@1;97.29623674;98.33287256;98.50427857;98.04581359;97.69625931;97.05252765;96.83708531;96.36055631;96.07382645;95.76765027;95.17815768;94.70159106;94.54864744;94.39165692;93.98844659;93.87114801;93.80397578;93.41399951;93.17159749;93.14599789;92.80706353;92.90481234;92.85893293;92.82833839;92.6326014;92.65830102;92.60703002;92.65130144;92.55121116;92.34458327;92.43996242;92.70017456;92.63105924;92.41406533;92.33191683;91.9865659;91.99077864;92.04054167;92.34853272;92.01914883
WUP_Sem@1_h;95.74091627;97.23459716;97.81516588;97.83649289;97.48612051;96.53554502;96.40758294;95.52324532;95.31945385;95.20130896;94.19386143;93.48138118;93.22737531;92.95565335;92.27916949;92.19070187;92.11690363;91.27600993;90.84913112;90.83017378;90.46761453;90.828594;90.57030016;90.6087688;90.18201309;90.27409163;90.11058452;89.90713157;89.80884676;89.49447077;89.62401264;90.1681336;90.10178289;89.71992778;89.42845859;88.77883096;88.9849921;89.14770932;89.63191153;89.24091627
WUP_Sem@1_t;98.85155721;99.43114797;99.19339126;98.25513428;97.9063981;97.56951027;97.26658768;97.1978673;96.82819905;96.33399157;96.16245392;95.92180095;95.86991957;95.82766049;95.69772368;95.55159414;95.49104792;95.55198909;95.49406386;95.46182201;95.14651252;94.98103069;95.1475657;95.04790799;95.08318972;95.04251041;95.10347551;95.3954713;95.29357557;95.19469577;95.2559122;95.23221552;95.16033558;95.10820288;95.23537508;95.19430083;94.99656518;94.93337402;95.06515391;94.7973814
WUP_Sem@3;98.41650709;99.00007893;99.27423325;98.94849476;98.77044793;98.56629486;98.40038275;98.23206108;98.12361024;98.01730429;97.80700421;97.55624486;97.50445975;97.44520551;97.29195019;97.21125263;97.15187989;96.93769957;96.81920024;96.78315256;96.52425515;96.63999589;96.74578583;96.71054058;96.61114759;96.52079016;96.49010359;96.53764114;96.52019575;96.27396506;96.38130226;96.48240786;96.28336029;96.34293454;96.33255313;96.25568937;96.20181589;96.37278307;96.31472619;96.24784889
WUP_Sem@3_h;97.7118545;98.48888;99.03394131;98.84169727;98.70256389;98.49681651;98.33816158;98.06944872;97.96886947;97.89119701;97.54962968;97.12158142;97.00334763;96.9274054;96.69861786;96.559293;96.42616073;96.10065448;95.82881968;95.77642368;95.35977582;95.6378169;95.75321256;95.71198785;95.52132018;95.45821109;95.417024;95.34920635;95.27785301;94.8756078;95.07334345;95.2328635;94.93150188;94.96817874;94.9426766;94.78368314;94.84066802;95.23297976;95.11028361;95.01944633
WUP_Sem@3_t;99.12115969;99.51127787;99.51452519;99.05529226;98.83833198;98.63577321;98.46260392;98.39467343;98.27835102;98.14341157;98.06437875;97.99090829;98.00557188;97.96300562;97.88528253;97.86321227;97.87759906;97.77474465;97.8095808;97.78988144;97.68873447;97.64217488;97.7383591;97.7090933;97.70097499;97.58336924;97.56318317;97.72607593;97.7625385;97.67232232;97.68926106;97.73195222;97.6352187;97.71769033;97.72242967;97.7276956;97.56296376;97.51258637;97.51916878;97.47625146
WUP_Sem@5;98.74121069;99.27098575;99.43468401;99.20098394;99.09796612;98.93066002;98.81194115;98.75654477;98.65018255;98.5974311;98.44400502;98.24725554;98.22463358;98.13268684;98.06154877;97.96297895;98.01998161;97.77764354;97.72074195;97.62773367;97.58235618;97.61583469;97.68175384;97.66026956;97.6035791;97.54062887;97.55185553;97.51004166;97.47273768;97.31407964;97.36341507;97.46807576;97.33731795;97.40743106;97.28900441;97.31409657;97.30881796;97.37418131;97.33350953;97.25889607
WUP_Sem@5_h;98.32350998;98.99529144;99.30565027;99.13848711;99.10422847;98.88599331;98.81330092;98.74094705;98.62774461;98.56913481;98.31257873;97.99630701;97.94038284;97.75672227;97.66112308;97.50998133;97.59399479;97.18562196;97.06488377;96.87799594;96.85771732;96.95556308;97.00925094;97.03068874;96.90090683;96.8462034;96.87617817;96.72420344;96.61530949;96.34579922;96.42177633;96.65780554;96.40840155;96.51733859;96.29115119;96.36140826;96.42721733;96.58424735;96.55777477;96.4011715
WUP_Sem@5_t;99.15891139;99.54668007;99.56371775;99.26348078;99.09170377;98.97532673;98.81058139;98.7721425;98.67262048;98.62572738;98.57543131;98.49820406;98.50888432;98.50865141;98.46197447;98.41597657;98.44596843;98.36966512;98.37660012;98.3774714;98.30699503;98.27610631;98.35425675;98.28985038;98.30625136;98.23505433;98.22753289;98.29587987;98.33016586;98.28236006;98.30505382;98.27834598;98.26623434;98.29752354;98.28685764;98.26678487;98.19041859;98.16411527;98.10924428;98.11662064
WUP_Sem@10;99.10704959;99.46191793;99.53809165;99.41076122;99.36592378;99.25956244;99.17994039;99.17336181;99.08961387;99.0369514;98.97272843;98.8655277;98.86599881;98.81090957;98.74107317;98.70116872;98.64151104;98.56066568;98.5249013;98.443244;98.38040922;98.36285983;98.44107548;98.41826358;98.41052642;98.39623806;98.36084783;98.34418732;98.30163657;98.2528296;98.22344812;98.25733874;98.22509029;98.21406339;98.17810034;98.19372895;98.22181499;98.20234481;98.14455799;98.16509588
WUP_Sem@10_h;98.94882542;99.3593525;99.50066987;99.40650376;99.42442297;99.27672493;99.26163805;99.2386974;99.14232987;99.06529411;98.95404382;98.78205105;98.75925709;98.66835108;98.55411153;98.50783427;98.40888369;98.25501323;98.16934306;98.02410496;97.97987218;97.99126916;98.09798014;98.07622535;98.05161466;98.03758745;98.0026528;97.94231756;97.85132024;97.74539607;97.65754088;97.77357358;97.70077963;97.68366262;97.59214727;97.65144437;97.76548901;97.75483987;97.66040295;97.66117437
WUP_Sem@10_t;99.26527376;99.56448336;99.57551343;99.41501867;99.30742459;99.24239994;99.09824273;99.10802622;99.03689787;99.00860869;98.99141304;98.94900435;98.97274053;98.95346806;98.92803481;98.89450318;98.87413839;98.86631812;98.88045954;98.86238304;98.78094627;98.7344505;98.78417082;98.7603018;98.76943818;98.75488866;98.71904287;98.74605709;98.7519529;98.76026313;98.78935537;98.74110389;98.74940095;98.74446415;98.7640534;98.73601353;98.67814096;98.64984976;98.62871303;98.6690174
Ext_Sem@1;96.20853081;96.70616114;94.90521327;94.33649289;93.70853081;92.87914692;92.19194313;92.08530806;90.8056872;90.17772512;89.07582938;89.14691943;88.18720379;87.08530806;86.29146919;85.27251185;84.81042654;84.52606635;83.55450237;83.22274882;82.47630332;83.40047393;82.77251185;82.33412322;82.21563981;82.27488152;81.6943128;81.93127962;81.54028436;81.22037915;81.27962085;81.40995261;81.17298578;80.53317536;80.2014218;79.86966825;79.3957346;79.44312796;79.73933649;79.47867299
Ext_Sem@1_h;94.83412322;95.33175355;93.72037915;93.98104265;93.31753555;92.65402844;93.1042654;92.39336493;91.18483412;90.63981043;89.90521327;89.73933649;88.98104265;86.91943128;85.73459716;84.88151659;84.57345972;84.1943128;83.05687204;82.89099526;81.492891;82.89099526;81.72985782;81.65876777;80.97156398;80.85308057;79.76303318;80.49763033;80.26066351;79.92890995;79.38388626;80.18957346;80.14218009;79.4549763;79.14691943;78.08056872;76.96682464;77.34597156;77.74881517;77.13270142
Ext_Sem@1_t;97.58293839;98.08056872;96.09004739;94.69194313;94.09952607;93.1042654;91.27962085;91.77725118;90.42654028;89.71563981;88.2464455;88.55450237;87.39336493;87.25118483;86.84834123;85.66350711;85.04739336;84.85781991;84.0521327;83.55450237;83.45971564;83.90995261;83.81516588;83.00947867;83.45971564;83.69668246;83.62559242;83.36492891;82.81990521;82.51184834;83.17535545;82.63033175;82.20379147;81.61137441;81.25592417;81.65876777;81.82464455;81.54028436;81.72985782;81.82464455
Ext_Sem@3;96.05450237;96.58372828;95.56082148;94.55371248;94.17456556;93.58609795;92.69352291;93.17535545;92.67772512;91.96682464;91.52053712;91.39810427;90.71484992;89.88151659;89.85781991;89.22590837;88.96919431;88.6492891;88.507109;87.9778831;87.5;87.89494471;87.87124803;87.2235387;87.42890995;87.11295419;86.97867299;87.14060032;86.95102686;86.65876777;86.36650869;86.55608215;86.15323855;86.42180095;86.0821485;85.84518167;85.4699842;85.76619273;85.54107425;85.54107425
Ext_Sem@3_h;95.10268562;95.70300158;94.77093207;94.37598736;93.76777251;93.53080569;93.34123223;93.89415482;93.07266983;92.48815166;92.48815166;92.0221169;91.46919431;90.30805687;90.05529226;89.55766193;89.40758294;88.94154818;88.92575039;88.25434439;87.46445498;87.86729858;87.78830964;87.31437599;87.2906793;87.09320695;86.73775671;87.10110585;86.76935229;86.37440758;85.92417062;86.28751975;86.01105845;86.31911532;85.8056872;85.41864139;85.06319115;85.91627172;85.37124803;85.04739336
Ext_Sem@3_t;97.00631912;97.46445498;96.3507109;94.7314376;94.58135861;93.64139021;92.04581359;92.45655608;92.28278041;91.44549763;90.55292259;90.77409163;89.96050553;89.4549763;89.66034755;88.89415482;88.53080569;88.35703002;88.08846761;87.7014218;87.53554502;87.92259084;87.95418641;87.13270142;87.5671406;87.13270142;87.21958926;87.18009479;87.13270142;86.94312796;86.80884676;86.82464455;86.29541864;86.52448657;86.35860979;86.27172196;85.87677725;85.61611374;85.71090047;86.03475513
Ext_Sem@5;95.73222749;96.30331754;95.43601896;94.61137441;94.05924171;93.63270142;93.01895735;93.43838863;93.06161137;92.36255924;91.87203791;91.77488152;91.43127962;90.76777251;90.67535545;90.1492891;90.20616114;89.79383886;89.59952607;89.16113744;89.12559242;89.20616114;89.13744076;88.60663507;89.06872038;88.80805687;88.54265403;88.63981043;88.51421801;88.35781991;87.9478673;88.13744076;87.92654028;88.06872038;87.82938389;87.72511848;87.4478673;87.47393365;87.33886256;87.37203791
Ext_Sem@5_h;94.85308057;95.57819905;94.79146919;94.51658768;93.82464455;93.63033175;93.69668246;94.15165877;93.43601896;93.01421801;92.67772512;92.2464455;92.18009479;91.21327014;91.08530806;90.64454976;90.96208531;90.26540284;90.21327014;89.54976303;89.39336493;89.3507109;89.26066351;88.98104265;89.35545024;89.09004739;88.63981043;88.90047393;88.63507109;88.48341232;87.80094787;88.2464455;88.06635071;88.32227488;87.90995261;87.7535545;87.18483412;87.52606635;87.34597156;87.12796209
Ext_Sem@5_t;96.61137441;97.02843602;96.08056872;94.70616114;94.29383886;93.63507109;92.34123223;92.72511848;92.68720379;91.71090047;91.06635071;91.30331754;90.68246445;90.32227488;90.26540284;89.65402844;89.45023697;89.32227488;88.98578199;88.77251185;88.85781991;89.06161137;89.01421801;88.23222749;88.78199052;88.52606635;88.44549763;88.37914692;88.39336493;88.23222749;88.09478673;88.02843602;87.78672986;87.81516588;87.74881517;87.69668246;87.71090047;87.42180095;87.33175355;87.61611374
Ext_Sem@10;95.25;96.05094787;95.32582938;94.34834123;93.96563981;93.5936019;93.06161137;93.51895735;93.18246445;92.56635071;92.14454976;92.27251185;91.98815166;91.62559242;91.48459716;91.21563981;91.01895735;90.84834123;90.87203791;90.47511848;90.43483412;90.38507109;90.39336493;90.06516588;90.38033175;90.3507109;89.9063981;89.99526066;89.96800948;89.8021327;89.47867299;89.63744076;89.48815166;89.61255924;89.49170616;89.30094787;89.24763033;89.16943128;88.81042654;89.03791469
Ext_Sem@10_h;94.29383886;95.54265403;94.98815166;94.4478673;93.85308057;93.87440758;93.6563981;94.22037915;93.7535545;93.01895735;92.91706161;92.84123223;92.6563981;92.40521327;92.1563981;91.96682464;91.93127962;91.5450237;91.78672986;91.01184834;90.85545024;90.67772512;90.80331754;90.64691943;90.90758294;90.86492891;90.22274882;90.4549763;90.36966825;90.14218009;89.49526066;89.84597156;89.70379147;89.81042654;89.5971564;89.35781991;89.23459716;89.24170616;88.68483412;88.88388626
Ext_Sem@10_t;96.20616114;96.55924171;95.66350711;94.24881517;94.07819905;93.31279621;92.46682464;92.81753555;92.61137441;92.11374408;91.37203791;91.70379147;91.31990521;90.84597156;90.81279621;90.46445498;90.10663507;90.15165877;89.95734597;89.93838863;90.01421801;90.09241706;89.98341232;89.48341232;89.85308057;89.83649289;89.59004739;89.53554502;89.56635071;89.46208531;89.46208531;89.42890995;89.27251185;89.41469194;89.38625592;89.24407583;89.26066351;89.0971564;88.93601896;89.19194313
