,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400
MRR,0.2038164858465536,0.26766649470703174,0.2840312084190766,0.2929006219147555,0.2889273059427459,0.29511434622375887,0.2888623346520751,0.28816218316511205,0.28913459672627745,0.29043908511055183,0.29020958199009383,0.2933911075510348,0.30148118016294795,0.28949670430957986,0.28754383793664395,0.28031894311982375,0.3013653098501121,0.2916115784548149,0.28117421431916073,0.2914028662239154,0.2872549650038756,0.2748249710990703,0.281218053669834,0.2766868834065386,0.2751521420060184,0.2823090607768962,0.2756017343896968,0.27980451619527763,0.28567973350081466,0.26860549710362724,0.2636067486433213,0.2723361867935352,0.2768108293041181,0.2770163893942289,0.262957012753896,0.2679350334518519,0.259265238028499,0.2612410708171126,0.2627714284469946,0.260018939266423
MRR_h,0.14890769079157543,0.2055272765504259,0.21727145310174245,0.23477415854125758,0.23229832935269268,0.23712059959723497,0.23119249485059282,0.23092440446687043,0.23343416060968752,0.23014141055464707,0.22361847918404573,0.23071733453998805,0.23427160204269767,0.2255111059273059,0.2305721030099339,0.2141554692084089,0.23628083746391293,0.22347558532221,0.2106022184363624,0.22401837217349263,0.21786025282699412,0.20343477297759197,0.21702680837220656,0.20694641545249415,0.20043178605407988,0.20573173992011015,0.20046988831294252,0.21117985374279097,0.21540446173827021,0.1965409586990912,0.1914918876060435,0.19894384541068083,0.20409249574380253,0.2038667186796228,0.19423669198622961,0.19743294001381576,0.18509807036666326,0.19183642306479115,0.18751732665889295,0.19215633929852954
MRR_t,0.25872528090153174,0.3298057128636375,0.35079096373641067,0.3510270852882535,0.34555628253279913,0.3531080928502828,0.3465321744535574,0.34539996186335364,0.3448350328428674,0.35073675966645657,0.3568006847961419,0.3560648805620815,0.36869075828319825,0.35348230269185377,0.344515572863354,0.3464824170312386,0.36644978223631136,0.3597475715874198,0.35174621020195906,0.35878736027433816,0.356649677180757,0.34621516922054857,0.34540929896746136,0.346427351360583,0.34987249795795694,0.35888638163368225,0.35073358046645114,0.3484291786477643,0.35595500526335916,0.34067003550816327,0.3357216096805991,0.34572852817638966,0.3495291628644337,0.350166060108835,0.33167733352156237,0.338437126889888,0.3334324056903348,0.3306457185694341,0.3380255302350962,0.32788153923431645
H@1,11.360000000000001,14.64,15.160000000000002,15.040000000000001,15.079999999999998,15.379999999999999,15.14,14.26,14.280000000000001,15.06,14.34,14.719999999999999,15.72,14.799999999999999,14.299999999999999,14.14,16.1,15.7,14.38,15.079999999999998,14.66,13.719999999999999,14.32,14.14,13.86,14.6,14.299999999999999,14.42,14.899999999999999,13.639999999999999,13.239999999999998,14.08,14.46,14.180000000000001,13.3,13.44,13.139999999999999,13.52,13.22,13.44
H@1_h,8.16,11.12,10.76,11.559999999999999,11.600000000000001,11.84,11.4,10.56,10.72,10.68,9.68,10.24,10.52,10.8,10.68,9.4,11.559999999999999,11.24,9.48,10.12,9.8,8.799999999999999,10.0,9.24,8.48,9.36,9.04,9.64,10.040000000000001,8.68,8.200000000000001,9.120000000000001,9.6,8.959999999999999,8.72,8.48,8.16,8.799999999999999,7.920000000000001,8.72
H@1_t,14.56,18.16,19.56,18.52,18.56,18.92,18.88,17.96,17.84,19.439999999999998,19.0,19.2,20.919999999999998,18.8,17.919999999999998,18.88,20.64,20.16,19.28,20.04,19.52,18.64,18.64,19.040000000000003,19.24,19.84,19.56,19.2,19.759999999999998,18.6,18.279999999999998,19.040000000000003,19.32,19.400000000000002,17.88,18.4,18.12,18.240000000000002,18.52,18.16
H@3,21.5,29.799999999999997,32.54,33.96,32.6,33.78,32.519999999999996,33.48,34.160000000000004,33.12,33.879999999999995,33.879999999999995,34.5,33.22,33.160000000000004,32.14,33.96,32.46,31.380000000000003,33.379999999999995,32.84,31.44,32.32,30.94,31.0,31.96,30.86,31.879999999999995,32.58,29.799999999999997,29.34,30.380000000000003,30.84,31.04,29.520000000000003,29.82,28.42,29.160000000000004,29.580000000000002,29.080000000000002
H@3_h,15.36,21.2,23.119999999999997,25.56,24.72,25.679999999999996,24.44,25.36,25.919999999999998,24.72,24.4,24.959999999999997,25.56,23.919999999999998,24.84,22.759999999999998,25.319999999999997,22.84,21.6,24.240000000000002,23.599999999999998,21.759999999999998,23.24,22.0,20.68,21.16,20.560000000000002,22.2,22.84,19.88,19.8,20.200000000000003,20.599999999999998,21.44,20.0,20.68,17.919999999999998,19.48,19.16,20.0
H@3_t,27.639999999999997,38.4,41.959999999999994,42.36,40.48,41.88,40.6,41.6,42.4,41.52,43.36,42.8,43.44,42.52,41.48,41.52,42.6,42.08,41.160000000000004,42.52,42.08,41.120000000000005,41.4,39.879999999999995,41.32,42.76,41.160000000000004,41.56,42.32,39.72,38.879999999999995,40.56,41.08,40.64,39.04,38.96,38.92,38.84,40.0,38.16
