,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260
CWA_Sem@3,70.56666666666696,71.70000000000023,71.58000000000006,74.70000000000012,75.18000000000012,77.38666666666671,78.39333333333346,78.08000000000013,79.84666666666685,80.2066666666668,83.71333333333347,80.84666666666689,83.10000000000016,83.86666666666682,82.96000000000005,85.21333333333334,85.33333333333341,85.66000000000012,86.10000000000007,87.32000000000012,85.68666666666678,86.73333333333348,86.91333333333345,87.24666666666671,88.16666666666674,88.0000000000001
CWA_Sem@3_h,77.42666666666709,83.2533333333337,87.00000000000009,88.69333333333344,88.68000000000009,89.54666666666672,89.41333333333344,89.37333333333338,90.26666666666675,90.82666666666674,92.74666666666671,90.44000000000023,92.17333333333337,91.64000000000003,91.61333333333333,92.74666666666657,92.99999999999996,92.4,92.87999999999997,93.4666666666667,92.4933333333334,93.18666666666675,92.70666666666673,92.69333333333327,94.05333333333333,93.69333333333336
CWA_Sem@3_t,63.70666666666682,60.14666666666676,56.16000000000002,60.7066666666668,61.680000000000135,65.22666666666672,67.37333333333348,66.78666666666687,69.42666666666693,69.58666666666686,74.6800000000002,71.25333333333354,74.02666666666696,76.0933333333336,74.30666666666677,77.6800000000001,77.66666666666687,78.92000000000024,79.32000000000016,81.17333333333355,78.88000000000015,80.2800000000002,81.12000000000018,81.80000000000017,82.28000000000016,82.30666666666683
CWA_Sem@5,71.61599999999933,73.0839999999994,72.76799999999972,75.7959999999996,76.27599999999963,78.33199999999958,78.84399999999958,78.63599999999964,80.31999999999964,80.51599999999968,83.64799999999968,81.22399999999956,83.19599999999969,83.79599999999965,82.93999999999969,85.03199999999968,85.08399999999973,85.60799999999969,85.37599999999973,87.01599999999966,85.47999999999973,85.98799999999973,86.20799999999971,86.7159999999998,87.61999999999968,86.98399999999974
CWA_Sem@5_h,77.56799999999919,83.76799999999939,87.02399999999977,88.36799999999975,88.28799999999968,89.49599999999973,89.12799999999974,89.04799999999985,90.07999999999979,90.65599999999992,92.17599999999987,90.17599999999976,91.90399999999988,91.16799999999976,91.40799999999984,92.44799999999988,92.79199999999996,92.20799999999996,92.3919999999999,93.26399999999987,92.35999999999979,92.69599999999983,92.28799999999983,92.43999999999997,93.68799999999986,92.83999999999988
CWA_Sem@5_t,65.66399999999946,62.39999999999942,58.51199999999967,63.223999999999435,64.26399999999956,67.16799999999942,68.55999999999943,68.22399999999944,70.55999999999948,70.37599999999944,75.11999999999946,72.27199999999935,74.48799999999949,76.42399999999952,74.47199999999951,77.61599999999949,77.37599999999952,79.00799999999944,78.35999999999956,80.76799999999945,78.59999999999967,79.27999999999965,80.12799999999959,80.99199999999963,81.55199999999948,81.1279999999996
CWA_Sem@10,72.24200000000016,74.67600000000034,73.6980000000003,76.73200000000023,77.18600000000025,79.03800000000038,79.25000000000027,79.02000000000035,80.60200000000036,80.40000000000029,83.53400000000039,80.91000000000051,82.66000000000048,83.50000000000033,82.55600000000042,84.48000000000032,84.59000000000042,84.73000000000039,84.26000000000037,85.8920000000004,84.49000000000026,84.7940000000004,84.88400000000041,85.5540000000004,86.19600000000032,85.66600000000037
CWA_Sem@10_h,77.5320000000003,84.11200000000055,86.81600000000063,88.29200000000037,87.98800000000041,89.26800000000058,88.8240000000005,88.58000000000057,89.72800000000045,90.18000000000035,91.38000000000045,89.55600000000075,91.30800000000059,90.90000000000036,90.99200000000054,91.86800000000036,92.26400000000044,91.71200000000049,91.84400000000043,92.64000000000043,91.87600000000029,92.1640000000005,91.66800000000046,92.1160000000005,92.88400000000043,92.52400000000047
CWA_Sem@10_t,66.95200000000001,65.24000000000014,60.57999999999998,65.17200000000008,66.38400000000007,68.80800000000018,69.67600000000004,69.46000000000015,71.47600000000027,70.62000000000023,75.68800000000036,72.26400000000027,74.01200000000037,76.1000000000003,74.12000000000032,77.09200000000025,76.91600000000037,77.7480000000003,76.67600000000031,79.14400000000037,77.10400000000023,77.42400000000029,78.10000000000036,78.99200000000029,79.50800000000022,78.80800000000025
Ext_Sem@1,45.48,50.3,51.94,56.86,57.36,62.3,62.739999999999995,62.92,65.74,65.52,69.14,66.62,68.52000000000001,69.10000000000001,69.44,71.2,72.0,71.26,73.0,73.88,72.0,74.22,74.38,73.61999999999999,76.02,75.27999999999999
Ext_Sem@1_h,46.400000000000006,55.2,62.44,67.80000000000001,67.24,73.24000000000001,73.16,73.36,75.24,74.8,76.68,75.8,76.16000000000001,75.08,76.24,77.28,78.44,76.12,77.52,77.75999999999999,75.32,77.16,76.36,75.72,78.96,76.84
Ext_Sem@1_t,44.56,45.4,41.44,45.92,47.48,51.35999999999999,52.32,52.480000000000004,56.24,56.24,61.6,57.440000000000005,60.88,63.12,62.63999999999999,65.12,65.56,66.4,68.47999999999999,70.0,68.67999999999999,71.28,72.39999999999999,71.52,73.08,73.72
Ext_Sem@3,47.34666666666664,50.62000000000006,51.84666666666675,55.79333333333337,56.87333333333338,60.12000000000013,61.62666666666671,61.1733333333334,63.77333333333346,63.56000000000002,66.95333333333345,63.766666666666715,66.00000000000013,66.87333333333345,66.20000000000007,68.89333333333347,68.59333333333352,68.91333333333354,68.6066666666668,70.40000000000018,69.02000000000015,69.68000000000016,70.2000000000001,70.50666666666679,71.89333333333352,71.25333333333349
Ext_Sem@3_h,47.10666666666666,55.68000000000004,62.29333333333344,65.98666666666679,66.93333333333342,69.8800000000003,71.2533333333334,70.46666666666684,72.92000000000023,72.97333333333343,75.09333333333358,71.90666666666687,74.06666666666682,73.7333333333335,74.08000000000018,75.49333333333361,75.24000000000025,74.01333333333356,74.04000000000018,75.44000000000021,74.06666666666689,74.81333333333355,74.00000000000006,73.81333333333346,75.96000000000024,75.17333333333356
Ext_Sem@3_t,47.58666666666662,45.5600000000001,41.40000000000006,45.59999999999996,46.81333333333334,50.35999999999997,52.000000000000014,51.87999999999996,54.6266666666667,54.14666666666661,58.813333333333325,55.626666666666566,57.93333333333344,60.0133333333334,58.31999999999996,62.29333333333332,61.946666666666786,63.813333333333524,63.1733333333334,65.36000000000013,63.97333333333341,64.5466666666668,66.40000000000013,67.2000000000001,67.8266666666668,67.33333333333343
Ext_Sem@5,47.46400000000007,50.547999999999945,51.36399999999989,55.34399999999985,56.25199999999988,59.79199999999976,60.2559999999998,60.41999999999974,63.05199999999981,62.4639999999998,65.86399999999968,63.10799999999968,64.71599999999971,65.85999999999964,65.00799999999975,67.51999999999965,67.13599999999971,67.7719999999996,67.02399999999975,69.01599999999968,67.58799999999965,67.92399999999977,68.2159999999997,68.5599999999997,70.0759999999997,69.04399999999966
Ext_Sem@5_h,47.43200000000005,55.59199999999975,61.47199999999966,64.83199999999961,65.55199999999971,69.43199999999948,69.27999999999955,69.5279999999995,71.8639999999996,71.8559999999996,74.27999999999957,71.06399999999947,73.03199999999954,72.9759999999995,73.05599999999964,74.53599999999959,74.26399999999957,73.38399999999962,73.25599999999959,74.5679999999996,73.23199999999954,73.91999999999965,72.4639999999996,72.67199999999963,74.82399999999961,73.59999999999954
Ext_Sem@5_t,47.49600000000009,45.50400000000015,41.25600000000012,45.85600000000009,46.95200000000004,50.15200000000003,51.232000000000056,51.312000000000005,54.24000000000001,53.071999999999996,57.4479999999998,55.15199999999988,56.399999999999885,58.74399999999977,56.95999999999988,60.50399999999973,60.00799999999985,62.15999999999957,60.79199999999989,63.46399999999974,61.943999999999775,61.92799999999987,63.96799999999979,64.44799999999981,65.32799999999979,64.48799999999979
Ext_Sem@10,46.82000000000005,50.266000000000034,50.678000000000054,54.47800000000007,55.21200000000004,58.65400000000016,58.857999999999954,58.971999999999994,61.09200000000001,60.86800000000013,63.814000000000114,61.166000000000096,62.290000000000134,63.62200000000017,62.75200000000019,65.1540000000002,64.90400000000024,65.46400000000013,64.4620000000002,66.14000000000011,65.18200000000016,64.74400000000009,65.34800000000018,66.00400000000012,67.08600000000014,66.24600000000022
Ext_Sem@10_h,47.64000000000001,55.21200000000002,60.915999999999926,63.80400000000003,64.60000000000002,68.26400000000025,67.91200000000002,67.76000000000008,69.3840000000001,70.35600000000025,72.0880000000003,69.4280000000002,70.9480000000002,71.45600000000036,71.08800000000032,72.93200000000039,72.93200000000037,72.21600000000038,71.79600000000036,72.59200000000028,71.81600000000029,71.75600000000024,71.12000000000029,71.66400000000024,73.19600000000031,72.35200000000029
Ext_Sem@10_t,46.00000000000009,45.320000000000036,40.44000000000018,45.152000000000115,45.82400000000006,49.044000000000075,49.80399999999989,50.183999999999905,52.799999999999926,51.38000000000002,55.53999999999992,52.90400000000002,53.632000000000055,55.78799999999998,54.416000000000054,57.37600000000002,56.876000000000104,58.711999999999854,57.128000000000036,59.68799999999993,58.54800000000003,57.731999999999914,59.57600000000009,60.343999999999994,60.97599999999998,60.14000000000016
